Inserting Teams:
Team ID		Depth
KCR2009         0
KCR2009         0
CHC2009         20
CHC2009         0
CHC2009         0
CHC2009         0
CHC2009         0
STL1976         11
STL1976         0
STL1976         0
STL1976         0
STL1976         0
TEX1990         14
TEX1990         0
TEX1990         0
TEX1990         0
TEX1990         0
HOU1964         11
HOU1964         0
HOU1964         0
HOU1964         0
HOU1964         0
KCR1985         13
KCR1985         0
KCR1985         0
KCR1985         0
KCR1985         0
NYM2000         12
NYM2000         0
NYM2000         0
NYM2000         0
NYM2000         0
SEA2011         29
SEA2011         0
SEA2011         0
SEA2011         0
SEA2011         0
NYM2006         10
NYM2006         0
NYM2006         0
NYM2006         0
NYM2006         0
PHI1987         12
PHI1987         0
PHI1987         0
PHI1987         0
PHI1987         0
NYM1975         15
NYM1975         0
NYM1975         0
NYM1975         0
NYM1975         0
SDP1991         21
SDP1991         0
SDP1991         0
SDP1991         0
SDP1991         0
CIN1974         18
CIN1974         0
CIN1974         0
CIN1974         0
CIN1974         0
STL2002         17
STL2002         0
STL2002         0
STL2002         0
STL2002         0
MON2003         13
MON2003         0
MON2003         0
MON2003         0
MON2003         0
CAL1975         12
CAL1975         0
CAL1975         0
CAL1975         0
CAL1975         0
CHC1989         18
CHC1989         0
CHC1989         0
CHC1989         0
CHC1989         0
MIN2012         12
MIN2012         0
MIN2012         0
MIN2012         0
MIN2012         0
MIN1976         14
MIN1976         0
MIN1976         0
MIN1976         0
MIN1976         0
SFG1985         33
SFG1985         0
SFG1985         0
SFG1985         0
SFG1985         0
LAD1968         11
LAD1968         0
LAD1968         0
LAD1968         0
LAD1968         0
NYY1996         34
NYY1996         0
NYY1996         0
NYY1996         0
NYY1996         0
CHW1991         13
CHW1991         0
CHW1991         0
CHW1991         0
CHW1991         0
BOS2001         14
BOS2001         0
BOS2001         0
BOS2001         0
BOS2001         0
DET1983         25
DET1983         0
DET1983         0
DET1983         0
DET1983         0
NYM1984         11
NYM1984         0
NYM1984         0
NYM1984         0
NYM1984         0
COL2007         20
COL2007         0
COL2007         0
COL2007         0
COL2007         0
OAK1970         11
OAK1970         0
OAK1970         0
OAK1970         0
OAK1970         0
MON1982         13
MON1982         0
MON1982         0
MON1982         0
MON1982         0
PIT1986         14
PIT1986         0
PIT1986         0
PIT1986         0
PIT1986         0
SEA1985         7
SEA1985         0
SEA1985         0
SEA1985         0
SEA1985         0
SEA2010         13
SEA2010         0
SEA2010         0
SEA2010         0
SEA2010         0
FLA1996         14
FLA1996         0
FLA1996         0
FLA1996         0
FLA1996         0
DET1965         7
DET1965         0
DET1965         0
DET1965         0
DET1965         0
ARI1999         14
ARI1999         0
ARI1999         0
ARI1999         0
ARI1999         0
SEA1979         13
SEA1979         0
SEA1979         0
SEA1979         0
SEA1979         0
OAK1990         17
OAK1990         0
OAK1990         0
OAK1990         0
OAK1990         0
CIN1999         13
CIN1999         0
CIN1999         0
CIN1999         0
CIN1999         0
CAL1974         9
CAL1974         0
CAL1974         0
CAL1974         0
CAL1974         0
SDP1998         10
SDP1998         0
SDP1998         0
SDP1998         0
SDP1998         0
CHC2002         8
CHC2002         0
CHC2002         0
CHC2002         0
CHC2002         0
LAA2008         21
LAA2008         0
LAA2008         0
LAA2008         0
LAA2008         0
CHC2012         8
CHC2012         0
CHC2012         0
CHC2012         0
CHC2012         0
KCR1997         13
KCR1997         0
KCR1997         0
KCR1997         0
KCR1997         0
TOR2004         15
TOR2004         0
TOR2004         0
TOR2004         0
TOR2004         0
BAL2006         38
BAL2006         0
BAL2006         0
BAL2006         0
BAL2006         0
FLA2010         20
FLA2010         0
FLA2010         0
FLA2010         0
FLA2010         0
TBD1998         11
TBD1998         0
TBD1998         0
TBD1998         0
TBD1998         0
CHC1978         16
CHC1978         0
CHC1978         0
CHC1978         0
CHC1978         0
BOS2011         11
BOS2011         0
BOS2011         0
BOS2011         0
BOS2011         0
SDP1985         15
SDP1985         0
SDP1985         0
SDP1985         0
SDP1985         0
STL1998         12
STL1998         0
STL1998         0
STL1998         0
STL1998         0
KCR2003         11
KCR2003         0
