Inserting Teams:
Team ID		Depth
ATL1982         31
BAL1982         19
BOS1982         11
CAL1982         9
CHC1982         7
CHW1982         6
CIN1982         5
CLE1982         7
DET1982         10
HOU1982         7
KCR1982         5
LAD1982         7
MIL1982         5
MIN1982         7
MON1982         5
NYM1982         9
NYY1982         7
OAK1982         6
PHI1982         7
PIT1982         6
SDP1982         7
SEA1982         5
SFG1982         7
STL1982         5
TEX1982         4
TOR1982         5
ATL1980         33
BAL1980         24
BOS1980         17
CAL1980         14
CHC1980         14
CHW1980         13
CIN1980         12
CLE1980         5
DET1980         8
HOU1980         8
KCR1980         7
LAD1980         13
MIL1980         12
MIN1980         6
MON1980         10
NYM1980         8
NYY1980         5
OAK1980         6
PHI1980         8
PIT1980         11
SDP1980         6
SEA1980         6
SFG1980         9
STL1980         8
TEX1980         11
TOR1980         9
ATL1979         33
BAL1979         22
BOS1979         14
CAL1979         12
CHC1979         10
CHW1979         9
CIN1979         7
CLE1979         10
DET1979         7
HOU1979         7
KCR1979         6
LAD1979         8
MIL1979         8
MIN1979         14
MON1979         10
NYM1979         12
NYY1979         12
OAK1979         6
PHI1979         5
PIT1979         7
SDP1979         13
SEA1979         6
SFG1979         7
STL1979         6
TEX1979         8
TOR1979         6
ATL1978         30
BAL1978         20
BOS1978         13
CAL1978         11
CHC1978         9
CHW1978         8
CIN1978         7
CLE1978         7
DET1978         6
HOU1978         7
KCR1978         16
LAD1978         7
MIL1978         8
MIN1978         8
MON1978         9
NYM1978         9
NYY1978         8
OAK1978         12
PHI1978         12
PIT1978         8
SDP1978         7
SEA1978         13
SFG1978         7
STL1978         16
TEX1978         7
TOR1978         6
ATL1977         30
BAL1977         19
BOS1977         11
CAL1977         9
CHC1977         7
CHW1977         6
CIN1977         5
CLE1977         13
DET1977         11
HOU1977         6
KCR1977         10
LAD1977         5
MIL1977         5
MIN1977         10
MON1977         6
NYM1977         7
NYY1977         9
OAK1977         8
PHI1977         8
PIT1977         5
SDP1977         10
SEA1977         7
SFG1977         6
STL1977         9
TEX1977         7
TOR1977         4
ATL1976         34
BAL1976         22
BOS1976         14
CAL1976         12
CHC1976         10
CHW1976         9
CIN1976         7
CLE1976         11
DET1976         8
HOU1976         15
KCR1976         10
LAD1976         8
MIL1976         7
MIN1976         9
MON1976         9
NYM1976         5
NYY1976         8
OAK1976         8
PHI1976         8
PIT1976         7
SDP1976         8
SFG1976         12
STL1976         7
TEX1976         6
ATL1975         29
BAL1975         19
BOS1975         11
CAL1975         9
CHC1975         7
CHW1975         6
CIN1975         5
CLE1975         10
DET1975         8
HOU1975         9
KCR1975         8
LAD1975         5
MIL1975         6
MIN1975         8
MON1975         8
NYM1975         8
NYY1975         7
OAK1975         8
PHI1975         6
PIT1975         6
SDP1975         8
SFG1975         8
STL1975         6
TEX1975         8
ATL1974         34
BAL1974         21
BOS1974         14
CAL1974         10
CHC1974         9
CHW1974         7
CIN1974         9
CLE1974         6
DET1974         6
HOU1974         11
KCR1974         6
LAD1974         6
MIL1974         9
MIN1974         7
MON1974         8
NYM1974         6
NYY1974         6
OAK1974         7
PHI1974         6
PIT1974         7
SDP1974         9
SFG1974         7
STL1974         5
TEX1974         6
ATL1973         26
BAL1973         16
BOS1973         11
CAL1973         7
CHC1973         6
CHW1973         7
CIN1973         6
CLE1973         9
DET1973         8
HOU1973         8
KCR1973         9
LAD1973         5
MIL1973         5
MIN1973         9
MON1973         6
NYM1973         7
NYY1973         6
OAK1973         8
PHI1973         9
PIT1973         4
SDP1973         8
SFG1973         5
STL1973         10
TEX1973         5
ATL1971         31
BAL1971         23
BOS1971         16
CAL1971         14
CHC1971         12
CHW1971         13
CIN1971         11
CLE1971         7
DET1971         6
HOU1971         10
KCR1971         7
LAD1971         11
MIL1971         11
MIN1971         7
MON1971         12
NYM1971         5
NYY1971         9
OAK1971         6
PHI1971         8
PIT1971         10
SDP1971         8
SFG1971         8
STL1971         7
WSA1971         38
ATL1970         26
BAL1970         18
BOS1970         12
CAL1970         10
CHC1970         9
CHW1970         8
CIN1970         7
CLE1970         6
DET1970         10
HOU1970         8
KCR1970         8
LAD1970         7
MIL1970         9
MIN1970         11
MON1970         8
NYM1970         10
NYY1970         8
OAK1970         7
PHI1970         8
PIT1970         6
SDP1970         7
SFG1970         6
STL1970         6
WSA1970         20
ATL1969         29
BAL1969         20
BOS1969         13
CAL1969         11
CHC1969         9
CHW1969         8
CIN1969         7
CLE1969         7
DET1969         6
HOU1969         7
KCR1969         7
LAD1969         9
MIN1969         8
MON1969         10
NYM1969         7
NYY1969         10
OAK1969         7
PHI1969         6
PIT1969         7
SDP1969         6
SEP1969         13
SFG1969         4
STL1969         10
WSA1969         14
ATL1968         25
BAL1968         17
BOS1968         10
CAL1968         9
CHC1968         7
CHW1968         6
CIN1968         5
CLE1968         15
DET1968         13
HOU1968         6
LAD1968         8
MIN1968         7
NYM1968         11
NYY1968         8
OAK1968         12
PHI1968         10
PIT1968         8
SFG1968         4
STL1968         7
WSA1968         8
ATL1967         26
BAL1967         18
BOS1967         12
CAL1967         11
CHC1967         9
CHW1967         8
CIN1967         7
CLE1967         11
DET1967         8
HOU1967         10
KCA1967         13
LAD1967         6
MIN1967         7
NYM1967         5
NYY1967         8
PHI1967         8
PIT1967         6
SFG1967         8
STL1967         7
WSA1967         12
ATL1966         24
BAL1966         16
BOS1966         10
CAL1966         9
CHC1966         7
CHW1966         6
CIN1966         5
CLE1966         12
DET1966         8
